"Translation Info:
#---------------------------
133,2,126,"Hani İbrahim: ""Rabbim! Bu şehri güvenli bir şehir kıl! Halkından Allah’a ve ahiret gününe iman edenleri çeşitli ürünlerle rızıklandır"" demişti. Allah da: “İnkâr edeni az bir süre (bu geçici kısa hayatta) rızıklandırır, sonra onu Cehennem azabına girmek zorunda bırakırım. Ne kötü varılacak yerdir orası!” demişti.",""
134,2,127,"Hani İbrahim, İsmail’le birlikte Kâbe’nin temellerini yükseltiyor (ve şöyle dua ediyorlardı): ""Rabbimiz! Bizden bu (amelimizi) kabul buyur. Şüphesiz sen hakkıyla işitensin, hakkıyla bilensin.""",""
135,2,128,"Rabbimiz! Bizi sana teslim olan iki kul eyle ve soyumuzdan da sana teslim olan bir ümmet çıkar. Bize ibadet yollarımızı göster ve tevbelerimizi kabul et! Zira tevbeleri kabul edip, çokça rahmet eden ancak sensin!",""
136,2,129,"Rabbimiz! İçlerinden senin ayetlerini onlara okuyan, kitap ve hikmeti öğreten ve onları (şirkten) arındıran bir rasûl gönder. Şüphesiz Aziz ve Hakim olan ancak sensin.",""
137,2,130,"Kendini bilmezden başka İbrahim’in dininden kim yüz çevirir? Andolsun, biz İbrahim’i bu dünyada seçkin kıldık. Şüphesiz o ahirette de salih kimselerdendir.",""
138,2,131,"Rabbi ona: “Teslim ol”! dediğinde, ""Alemlerin Rabbine teslim oldum"" demişti.",""
139,2,132,"İbrahim, bunu kendi oğullarına da vasiyet etti. Yakub da öyle yaptı ve: “Oğullarım! Allah, sizin için bu dini (İslâm’ı) seçti. Siz de ancak Müslümanlar olarak can verin!” dedi.",""
140,2,133,"Yoksa siz Yakub’un, ölüm döşeğinde iken çocuklarına: “Benden sonra kime ibadet edeceksiniz?” dediği, onların da: “Senin ilâhına ve ataların İbrahim, İsmail ve İshak’ın ilâhı olan tek bir ilâha ibadet edeceğiz. Bizler O’na boyun eğmiş müslümanlarız.” dedikleri zaman orada hazır mı bulunuyordunuz?",""
141,2,134,"Onlar bir ümmetti gelip, geçti. Onların kazandıkları kendilerinin, sizin kazandıklarınız sizindir. Siz onların yaptıklarından sorumlu tutulacak değilsiniz.",""
142,2,135,"Yahudi ve Hıristiyan olun ki, doğru yolu bulasınız, demektedirler. Sen de ki: ""Hayır! Hanif olarak, İbrahim’in dinine (tabi oluruz). O, müşriklerden değildi.""",""
143,2,136,"Deyin ki: ''Biz Allah’a, bize indirilene (Kur’an’a), İbrahim, İsmail, İshak, Yakub ve torunlarına indirilene, Mûsâ ve İsa’ya verilen (Tevrat ve İncil) ile bütün diğer peygamberlere Rablerinden verilene iman ettik. Onlardan hiçbirini diğerinden ayırt etmeyiz ve biz ona teslim olmuş kimseleriz.''",""
144,2,137,"Eğer onlar (Yahudi ve Hıristiyanlar) böyle sizin iman ettiğiniz gibi iman ederlerse, gerçekten doğru yolu bulmuş olurlar; yüz çevirirlerse onlar elbette derin bir ayrılığa düşmüş olurlar. Allah, onlara karşı sana yeter. O, hakkıyla işitendir, hakkıyla bilendir.",""
145,2,138,"Allah’ın boyası (dini ile boyanmaya bakın) Kimin boyası/dini Allah’ınkinden daha güzel olabilir? Biz yalnız ona ibadet edenleriz.''",""
146,2,139,"Onlara (Ehl-i kitaba) de ki: ''Allah hakkında mı bizimle tartışıp duruyorsunuz? Halbuki O, bizim de Rabbimiz, sizin de Rabbinizdir. Bizim yaptıklarımız bize, sizin yaptıklarınız da size aittir. Biz O’na gönülden bağlanmış kimseleriz.''",""
147,2,140,"Yoksa siz, İbrahim’in, İsmail’in, İshak’ın, Yakub’un ve torunlarının, Yahudi yahut Hristiyan olduklarını mı söylüyorsunuz? (Onlara) De ki: Siz mi daha iyi bilirsiniz, yoksa Allah mı? Allah tarafından kendisine bildirilen gerçeği gizleyenden daha zalim kim vardır? Allah yaptıklarınızdan gâfil değildir.",""
148,2,141,"Onlar bir ümmetti gelip, geçti. Onların kazandıkları kendilerinin, sizin kazandıklarınız sizindir. Siz onların yaptıklarından sorumlu tutulacak değilsiniz.",""
149,2,142,"İnsanlardan bazı akılsızlar şöyle diyeceklerdir: ""Onları şimdiye kadar yöneldikleri kıblelerinden çeviren nedir?"" De ki: ""Doğu da, batı da Allah'ındır. O, dilediğini doğru yola iletir.""",""
150,2,143,"Böylece, sizler insanlara birer şahit olasınız ve Peygamber de size şahit olsun diye, sizi orta yollu bir ümmet kıldık. Her ne kadar Allah’ın doğru yolu gösterdiği kimselerden başkasına bu ağır gelse de biz, yönelmekte olduğun kıbleyi ancak; Peygamber’e uyanlarla, yüz çevirip geri dönenleri ayırt edelim diye kıble yaptık. Allah, imanınızı (namazınızı) boşa çıkaracak değildir. Şüphesiz Allah, insanlara karşı çok şefkatli ve çok merhametlidir.",""
151,2,144,"Biz, senin yüzünü çok defa semaya doğru çevirip durduğunu görüyoruz. Elbette seni razı olacağın bir kıbleye döndüreceğiz. Artık yüzünü Mescid-i Haram tarafına çevir. Sizler nerede olursanız olun, yüzünüzü ona doğru çevirin. Şüphesiz kendilerine kitap verilenler de, bunun Rableri katından gelmiş bir gerçek olduğunu bilmektedirler. Allah onların yaptıklarından habersiz değildir.",""
152,2,145,"Andolsun ki sen, kendilerine kitap verilmiş olanlara her türlü delili de getirsen, onlar yine de senin kıblene uymazlar. Sen de onların kıblesine uyacak değilsin. Zaten onlar da birbirlerinin kıblesine uymazlar. Andolsun ki, eğer sana gelen bunca ilimden sonra onların arzularına uyarsan, şüphesiz o zaman zalimlerden olursun.",""
153,2,146,"Kendilerine kitap verdiklerimiz, peygamberi, kendi çocuklarını tanıdıkları gibi tanırlar. Buna rağmen onların bir kısmı, gerçeği bile bile gizlerler.",""
154,2,147,"Gerçek, senin Rabbinden gelendir. Öyleyse sakın şüpheye düşenlerden olma!",""
155,2,148,"Her bir ümmetin yöneldiği bir yön vardır. Öyleyse sizler, hayır işlerinde yarışın. Nerede olursanız olun, sonunda Allah sizi huzurunda toplayacaktır. Şüphesiz Allah’ın her şeye gücü yeter.",""
156,2,149,"Nereden yola çıkarsan çık, namazda yüzünü Mescid-i Haram'a doğru çevir. Şüphesiz bu, Rabbinden gelen bir gerçektir. Allah, sizin yaptıklarınızdan asla habersiz değildir.",""
157,2,150,"Nereden yola çıkarsan çık, yüzünü Mescid-i Haram yönüne çevir. Siz de nerede olursanız olun, yüzünüzü o yöne doğru çeviriniz ki; zalim olanları müstesna, insanların aleyhinizde bir delili bulunmasın. Onlardan korkmayın, sadece benden korkun. Böylece size olan nimetimi tamamlayayım da belki doğru yolu bulursunuz.",""
158,2,151,"Nitekim içinizden size ayetlerimizi okuyan, sizi tertemiz yapan, size kitabı, hikmeti ve bilmediğiniz şeyleri öğreten, sizden bir elçi gönderdik.",""
159,2,152,"O halde yalnız beni anın ki, ben de sizi anayım. Bana şükredin ve sakın bana nankörlük etmeyin!",""
160,2,153,"Ey iman edenler! Sabrederek ve namaz kılarak Allah'tan yardım dileyin! Şüphesiz ki Allah, sabredenlerle beraberdir.",""
161,2,154,"Allah yolunda öldürülenlere “ölüler” demeyin. Bilakis onlar diridirler, fakat siz anlayamazsınız.",""
162,2,155,"Andolsun ki sizi, biraz korku, biraz açlık, biraz da mallardan, canlardan ve mahsullerden yana eksiklikle imtihan edeceğiz. Sabredenleri müjdele!",""
163,2,156,"Onlar ki, başlarına bir musibet geldiği zaman ""Muhakkak biz Allah'a aitiz ve şüphesiz O'na geri döneceğiz"" derler.",""
164,2,157,"Onlar, Rablerinden övgü ve rahmete mazhar olanlardır. İşte onlar, doğru yolu bulanlardır.",""
165,2,158,"Şüphesiz Safa ve Merve Allah'ın nişanelerindendir. Her kim Kâbe’de hac veya umre yaparsa, o ikisini tavaf etmesinde de bir sakınca yoktur. Kim gönülden bir iyilik yaparsa, muhakkak ki Allah şükrün karşılığını veren ve her şeyi bilendir.",""
166,2,159,"İndirdiğimiz apaçık delilleri ve dosdoğru yolu, kitapta insanlara açıkladıktan sonra gizleyenlere gelince, onlara Allah da lanet eder, bütün lanet ediciler de lanet ederler.",""
167,2,160,"Ancak tövbe edip ıslah edenler ve gizlediklerini beyan edenler bundan müstesnadır. Çünkü ben onların tövbelerini kabul ederim. Zira ben tövbeleri çokça kabul edip pek çok merhamet edenim.",""
168,2,161,"İnkâr etmiş ve kâfir olarak can vermiş olanlara gelince, işte Allah'ın, meleklerin ve bütün insanların lâneti onların üzerinedir.",""
169,2,162,"Onlar ebedî olarak Cehennem'de kalırlar. Artık onların ne azapları hafifletilir, ne de bir mühlet verilir.",""
170,2,163,"Sizin ilahınız tek bir ilahtır. Ondan bir başka hak ilah yoktur. O, Rahmân ve Rahîm olandır.",""
171,2,164,"Şüphesiz göklerin ve yerin yaratılışında, gece ve gündüzün birbirinin ardınca gelişinde, insanların faydalanacağı şeyleri denizde taşıyıp giden gemilerde, Allah'ın gökten indirdirerek ölmüş olan yeryüzünü dirilttiği suda, ardından orada bütün hayvanları yaymasında, gök ile yer arasında Allah'ın emrine boyun eğmiş rüzgârları ve bulutlar yönlendirmesinde, aklını kullanan bir topluluk için nice deliller vardır.",""
172,2,165,"İnsanların bir kısmı da, Allah'tan başkalarını O'na denk tutarak, onları, Allah'ı sever gibi severler. İman edenlerin Allah'a olan sevgileri ise daha güçlüdür. Keşke o zalimler, azap görecekleri zaman bütün gücün yalnızca Allah'ın olduğunu ve Allah'ın azabının çok çetin olduğunu bir bilselerdi.",""
173,2,166,"O zaman kendilerine uyulanlar, kendilerine uyanlardan uzaklaşacak, azabı görecekler ve aralarındaki bağlar da kopmuş olacaktır.",""
174,2,167,"Uyanlar şöyle derler: “Keşke dünyaya bir dönüşümüz olsaydı da onların şimdi bizden uzaklaştıkları gibi, biz de onlardan uzaklaşsaydık.” Böylece Allah, onlara işledikleri fiilleri pişmanlık kaynağı olarak gösterir. Onlar ateşten çıkacak da değillerdir.",""
175,2,168,"Ey insanlar! Yeryüzündeki temiz ve helal şeylerden yiyin. Şeytan'ın adımlarına uymayın! Zira o sizin için apaçık bir düşmandır.",""
176,2,169,"Muhakkak ki o size, kötülüğü, hayâsızlığı ve Allah hakkında bilmediğiniz şeyleri söylemenizi emreder.",""
177,2,170,"Onlara, “Allah'ın indirdiği kitaba uyunuz!” dendiği zaman, “Hayır, biz atalarımızın yoluna uyarız” derler. Ya ataları akıl erdiremeyen ve doğru yolda olmayan kimseler idiyseler?",""
178,2,171,"Allah’a küfredenlerin hali, çobanların çağırdığı fakat, onun bağırıp çağırışından başka bir şey işitmeyen (bir şey anlamayan) hayvanların durumu gibidir. Onlar öyle sağır, dilsiz ve körlerdir ki akıllarını kullanmazlar.",""
179,2,172,"Ey iman edenler! Size verdiğimiz rızıkların temiz olanlarından yiyin ve eğer sadece Allah'a ibadet ediyorsanız, O'na şükredin.",""
180,2,173,"Allah size, ölüyü, kanı, domuz etini ve Allah'tan başkası adına kesilen hayvanları haram kıldı. Kim bunları yemeye mecbur kalırsa, taşkınlık etmemek, aşırı gitmemek şartıyla bunlardan yemesinde bir günah yoktur. Şüphesiz Allah çok bağışlayıcı ve merhametlidir.",""
181,2,174,"Allah'ın indirdiği kitaptan bir şey gizleyip de, onu az bir kazanç karşılığı değiştirenlere gelince, onlar karınlarını Cehennem ateşinden başka bir şeyle doldurmuyorlar. Kıyamet günü Allah onlarla konuşmayacak ve onları temize çıkarmayacaktır. Onlar için elem verici bir azap vardır.",""
182,2,175,"Onlar doğru yolu bırakıp sapıklığı; mağfireti bırakıp azabı satın alan kimselerdir. Ateşe karşı ne de sabırlıdırlar!",""
183,2,176,"Bu azabın sebebi şudur: Şüphesiz Allah, bu kitabı hak olarak indirmiştir. O kitap hakkında ihtilafa düşenler elbette haktan uzak bir ayrılık içindedirler.",""
184,2,177,"Yüzlerinizi doğu ve batı yönüne döndürmeniz iyilik değildir. Fakat iyilik Allah’a, ahiret gününe, meleklere, kitaba ve peygamberlere iman eden, malına olan sevgisine rağmen; akrabaya, yetimlere, yoksullara, yolda kalmışlara, isteyenlere, kölelere ve esirlere veren, namazı dosdoğru kılan, zekâtı veren, sözleştikleri zaman sözlerini yerine getiren, sıkıntıda, hastalıkta ve savaşta sabredenlerin yaptıklarıdır. İşte doğru ve takvalı olanlar onlardır.",""
185,2,178,"Ey İman edenler! Öldürülenler hakkında size kısas farz kılındı. Hür olan ile hür, köle ile köle, kadın ile kadın. Öldüren kişi, kardeşi (maktulün velisi) tarafından bağışlanmışsa artık ona örfe uymak ve bağışlayana güzellikle diyet ödemek gerekir. Bu, Rabbinizden bir hafifletme ve rahmettir. Bundan sonra da haddi aşan kimseye elem verici azap vardır.",""
186,2,179,"Ey akıl sahipleri! Kısasta sizin için hayat vardır. Umulur ki sakınırsınız.",""
187,2,180,"Sizden birinize ölüm geldiği zaman, eğer geriye bir mal bırakacaksa; anaya, babaya, yakınlara uygun bir biçimde vasiyet etmek, muttakiler üzerine farz kılındı.",""
188,2,181,"Vasiyeti işittikten sonra onu değiştiren olursa da, bunun günahı değiştirenlerin üzerinedir. Allah, şüphesiz işiten ve bilendir.",""
189,2,182,"Vasiyet edenin yanlış yada haksız bir paylaşım yapmasından endişe duyan kimse (tarafların) aralarını düzeltmesinde bir günah yoktur. Şüphesiz Allah, çok bağışlayıcı ve çok merhametlidir.",""
190,2,183,"Ey İman edenler! Oruç, sizden öncekilere farz kılındığı gibi, Allah’a karşı takva sahibi olursunuz diye size de farz kılındı.",""
191,2,184,"Oruç, sayılı günlerdir. İçinizden hasta veya yolcu olanlar, tutamadığı günlerin sayısınca diğer günlerde tutsun. Oruca dayanamayanlar ise, bir yoksul doyuracak kadar fidye versin. Kim gönülden bir iyilik yaparsa, o iyiliği kendine yapmıştır. Şunu bilin ki; oruç tutmanız sizin için daha hayırlıdır.",""
192,2,185,"Ramazan ayı, insanlara yol gösterici, doğrunun ve doğruyu eğriden ayırmanın açık delilleri olarak Kur'an'ın indirildiği aydır. Öyle ise sizden ramazan ayını idrak edenler onda oruç tutsun. Kim o anda hasta veya yolcu olursa (tutamadığı günler sayısınca) başka günlerde kaza etsin. Allah sizin için kolaylık ister, zorluk istemez. Bütün bunlar, sayıyı tamamlamanız ve size doğru yolu göstermesine karşılık, Allah'ı tekbir/tazim etmeniz, şükretmeniz içindir",""
193,2,186,"Kullarım sana beni sorarlarsa; şüphe yok ki ben çok yakınım. Bana dua ettiği zaman, dua edenin duasına karşılık veririm. O halde onlar da benim davetime icabet etsinler ve bana iman etsinler ki, doğru yolda olsunlar.",""
194,2,187,"Oruç gecesi kadınlarınıza yaklaşmanız size helal kılındı. Onlar sizin örtünüzdür, siz de onların örtüsüsünüz. Allah, nefsinize ihanet etmekte olduğunuzu biliyordu. Bu sebeple, tevbenizi kabul edip sizi bağışladı. Artık onlara yaklaşın ve Allah’ın sizin için takdir ettiğini dileyin. Fecir vakti geldiğinde beyaz iplik, siyah iplikten ayırt edilinceye kadar yiyin için, sonra geceye kadar orucu tamamlayın! Sizler, mescitlerde itikâfa çekilmiş olduğunuz halde kadınlarınıza yaklaşmayın! Bunlar, Allah'ın koyduğu sınırlardır. Bu sınırlara yaklaşmayın! İşte Allah, kötülüklerden korunmaları için insanlara ayetlerini böylece açıklar.",""
195,2,188,"Aranızda birbirinizin mallarını haksız yere yemeyin. İnsanların mallarından bir kısmını bile bile günaha girerek yemek için onları hâkimlere/yöneticilere (rüşvet olarak) vermeyin.",""
196,2,189,"Sana hilaller hakkında soru sorarlar. De ki: Onlar, insanlar ve hac için vakit ölçüleridir. İyilik, evlere arkasından girmeniz değildir. Fakat iyilik, kötülükten sakınan kimsenin yaptığıdır. Evlere kapılarından girin. Allah’tan da sakının ki, kurtuluşa eresiniz.",""
197,2,190,"Allah yolunda sizinle savaşanlarla siz de savaşın, fakat aşırı gitmeyin. Doğrusu Allah aşırı gidenleri sevmez.",""
198,2,191,"Sizinle savaşanları nerede yakalarsanız öldürün. Onları, sizi çıkardıkları yerden çıkarın. Fitne, öldürmekten daha kötüdür. Onlar, Mescid-i Haram’ın yanında sizinle savaşmadıkça, siz de onlarla orada savaşmayın. Fakat, onlar sizinle orada savaşırlarsa onlarla savaşın. İşte kâfirlerin cezası budur.",""
199,2,192,"Eğer savaşmaktan vazgeçerlerse; şüphesiz ki Allah, çok bağışlayıcı ve çok merhametlidir.",""
200,2,193,"Fitne kalmayıncaya, din/ibadet yalnız Allah'a yapılıncaya kadar, onlarla savaşın. Eğer savaşa son verirlerse zalimlerden başkasına düşmanlık yoktur.",""
201,2,194,"Haram ay, haram aya karşılıktır ve hürmetli olan şeylere karşılık kısas vardır. O halde size saldırana, onun size saldırdığı gibi siz de saldırın. Allah’tan sakının ve Allah’ın takva sahipleriyle beraber olduğunu bilin.",""
202,2,195,"Allah yolunda infak edin. Kendi ellerinizle kendinizi tehlikeye atmayın. İşlerinizi iyi yapın. Şüphesiz Allah ihsan sahiplerini sever.",""
203,2,196,"Haccı da, umreyi de Allah için tamamlayın. Eğer haccı tamamlamaktan alıkonursanız, oraya kolayınıza gelen bir kurban gönderin. Kurban yerine ulaşıncaya kadar da başlarınızı tıraş etmeyin. İçinizden hasta olan ya da başından bir rahatsızlığı bulunan kimse, oruç, sadaka veya kurban olarak fidye ödesin. Güven içinde olduğunuzda hacca kadar umre ile faydalanmak isteyen kimse, kolayına gelen bir kurban kessin. Bunu bulamayan hac esnasında üç gün, döndüğü vakit de yedi gün -ki bu tam on gün eder- oruç tutsun. Bu, ailesi Mecsid-i Haram’da oturmayan kimseler içindir. Allah’tan sakının ve Allah’ın cezasının şiddetli olacağını bilin.",""
204,2,197,"Hac bilinen aylardadır. Kim bu aylarda niyet ederek hacca başlarsa bilmelidir ki, hacda hanımlarınıza yaklaşmak, günah işlemek ve tartışmak yasaktır. Allah yaptığınız bütün iyilikleri bilir. Sizler yol azığınızı hazırlayın. Şüphesiz azığın en hayırlısı takvadır. Ey akıl sahipleri! Benden korkun.",""
205,2,198,"Rabbinizden (hac ibadeti sırasında ticaret yaparak) rızık istemenizde herhangi bir günah yoktur. Arafat’tan ayrılınca Meş’ar-i Haram’da/Müzdelife'de Allah’ı zikredin. Nitekim O, size hidayet etmeden önce gerçekten dalalette olanlardan idiniz.",""
