"Translation Info:
#---------------------------
100,2,93,"93. Munibuke (yemwe bene Isiraheli) ubwo twakiraga isezerano ryanyu (ryo kubahiriza amategeko ya Tawurati, ntimwaryubahiriza), tukanazamura Twuur (umusozi wa Sinayi) hejuru yanyu (tugiye kuwububikaho), (turababwira tuti) “Ngaho nimwakire ibyo twabahaye (Tawurati) mubikomeze, kandi mwumve (munumvire).” Baravuga bati “Twumvise ariko ntitwumviye.” Ku bw’ubuhakanyi bwabo, imitima yabo inyurwa no kugaragira akamasa. Babwire (yewe Muhamadi) uti “Ibyo ukwemera kwanyu kubategeka ni bibi, niba koko muri abemera.”",""
101,2,94,"94. Babwire uti “Niba ubuturo bw’imperuka (Ijuru) buri kwa Allah ari umwihariko wanyu nta bandi bantu (babugenewe), ngaho nimwifuze urupfu niba koko muri abanyakuri.”",""
102,2,95,"95. Ntibazarwifuza na rimwe kubera ibyo amaboko yabo yakoze, kandi Allah azi neza inkozi z’ibibi.",""
103,2,96,"96. Kandi uzasanga (Abayahudi) ari bo bashishikariye ubuzima (bwo ku isi) cyane kurusha abandi bantu ndetse no kurusha ababangikanyamana. Buri wese muri bo yifuza ko yarama imyaka igihumbi, nyamara kurama si byo byamurokora ibihano. Kandi Allah ni Ubona bihebuje ibyo bakora.",""
104,2,97,"97. Vuga (yewe Muhamadi) uti “Uwaba ari umwanzi wa Malayika Jibril (kubera ko ari we wakuzaniye ubutumwa), mu by’ukuri (amenye ko Jibril) yayimanuye (Qur’an) akayishyira mu mutima wawe ku burenganzira bwa Allah, kugira ngo ishimangire ibyayibanjirije (ibitabo), ibe umuyoboro n’inkuru nziza ku bemera.”",""
105,2,98,"98. Uwaba ari umwanzi wa Allah, abamalayika be, Intumwa ze, Jibril na Mikayile (Mika-il), (amenye ko) mu by’ukuri Allah ari umwanzi w’abahakanyi.",""
106,2,99,"99. Kandi mu by’ukuri (yewe Muhamadi), twaguhishuriye ibimenyetso bigaragara. Nta n’ubihakana usibye inkozi z’ibibi.",""
107,2,100,"100. Ese ni kuki (Abayahudi) buri uko batanze isezerano, agatsiko muri bo karyica? Ahubwo abenshi muri bo ntibemera.",""
108,2,101,"101. N’igihe bagerwagaho n’Intumwa (Muhamadi) iturutse kwa Allah, ishimangira ibyo bafite (muri Tawurati), agatsiko mu bahawe igitabo kateraga umugongo igitabo cya Allah (Qur’an) nk’aho nta cyo bazi.",""
109,2,102,"102. Banakurikiye ibyo amashitani yabwiraga (abarozi) ku ngoma ya Sulayimani (Umuhanuzi Salomo), nyamara Sulayimani ntiyigeze aba umuhakanyi (ntiyize kuroga), ariko amashitani yo yabaye amahakanyi, yigisha abantu uburozi n’ibyamanuriwe abamalayika babiri; ari bo Haruta na Maruta i Babil (Babiloni). Kandi (abo bamalayika) nta we bigishaga batabanje kumubwira bati “Mu by’ukuri twe turi ikigeragezo, uramenye ntube umuhakanyi.” Nuko bakabigiraho ibyo bifashisha mu gutanya umugabo n’umugore we, ariko nta n’uwo bashoboraga kugirira nabi babwifashishije bitari ku bushake bwa Allah. Kandi babigiragaho ibibagirira nabi bitanabafitiye akamaro, ndetse bari bazi neza ko ubuhisemo (uburozi) nta mugabane (ibihembo) azagira ku munsi w’imperuka. Kandi ibyo bahisemo (uburozi n’ubuhakanyi) bakabisimbuza (kurokora) roho zabo, ni bibi kuri bo iyo baza kubimenya.",""
110,2,103,"103. Mu by’ukuri, iyo baza kwemera bakanagandukira Imana, ibihembo bituruka kwa Allah byari kuba byiza kuri bo, iyo baza kubimenya.",""
111,2,104,"104. Yemwe abemeye! Ntimukavuge (mubwira Intumwa Muhamadi) muti “Cisha make tukumve (Raa-inaa)”[18], ahubwo mujye muvuga muti “Twihanganire tubanze dufate ibyo watwigishije (Un’dhwurna)”, ndetse mwumve. Kandi abahakanyi bazahanishwa ibihano bibabaza.","[18]Raa-inaa: Iri jambo risobanura ngo cisha make usome buhoro tukumve. Nyamara mu giheburayo ni ijambo ry’igitutsi, Abayahudi bakaba bararikoresheje bagamije gutuka Intumwa Muhamadi mu rurimi rwabo."
112,2,105,"105. Abahakanye mu bahawe ibitabo (abayahudi n’abanaswara) ndetse n’ababangikanyamana, ntibifuza ko hari icyiza giturutse kwa Nyagasani wanyu cyabageraho (mwe abemera). Ariko Allah aharira impuhwe ze uwo ashaka, kandi Allah ni We Nyiringabire zihambaye.",""
113,2,106,"106. Ntidusimbuza umurongo (Ayat) cyangwa ngo dutume wibagirana, ahubwo tuzana umwiza (kuri mwe) kuwurusha cyangwa uhwanye na wo. Ese ntuzi ko Allah ari Ushobora byose?",""
114,2,107,"107. Ese (yewe Muhamadi) ntuzi ko Allah afite ubwami bw’ibirere n’ubw’isi? Nta wundi murinzi cyangwa umutabazi mufite utari Allah.",""
115,2,108,"108. Cyangwa se (yemwe bantu) murashaka kubaza Intumwa yanyu (Muhamadi) nk’uko Musa yabajijwe mbere? N’uhisemo ubuhakanyi aretse ukwemera, rwose aba ayobye inzira igororotse.",""
116,2,109,"109. Abenshi mu bahawe igitabo bifuza ko babahindura mukongera kuba abahakanyi nyuma y’uko mwemeye na nyuma y’uko ukuri (kw’Intumwa Muhamadi) kubagaragariye, kubera ishyari bafite mu mitima yabo. Ku bw’ibyo, nimubabarire munarenzeho kugeza ubwo Allah azazana itegeko rye. Mu by’ukuri, Allah ni Ushobora byose.",""
117,2,110,"110. Munahozeho iswala[19] (muzitunganya uko bikwiye), munatange amaturo, kandi icyiza cyose mwiteganyirije imbere muzagisanga kwa Allah. Mu by’ukuri, Allah ni Ubona bihebuje ibyo mukora.","[19] Reba uko twasobanuye umurongo wa 3 muri iyi Surat."
118,2,111,"111. Baranavuze bati “Ntawe uzinjira mu ijuru uretse uwabaye Umuyahudi cyangwa Umunaswara[20].” Ibyo ni ibyifuzo byabo. Vuga (yewe Muhamadi) uti “Nimuzane gihamya yanyu niba koko muri abanyakuri.”","[20] Reba uko twasobanuye iyi nyito mu murongo wa 62 muri Surat ul Baqarat"
119,2,112,"112. Si ko biri! Ahubwo uwiyeguriye Allah akaba n’ukora ibyiza, azabona igihembo cye kwa Nyagasani we, kandi nta bwoba (bw’aho bagiye) ndetse nta n’agahinda (k’ibyo basize) bazagira.",""
120,2,113,"113. Abayahudi kandi baravuze bati “Abanaswara[21] nta shingiro bafite (ntibari mu idini ry’ukuri)”, n’Abanaswara baravuga bati “Abayahudi nta shingiro bafite (ntibari mu idini ry’ukuri)”; nyamara bose basoma igitabo (Tawurati n’Ivanjili). Iyo ni na yo mvugo abatabizi (ababangikanyamana b’Abarabu) bavuze. Allah ni we uzabakiranura ku munsi w’izuka mu byo batumvikanagaho.","[21] Reba uko twasobanuye iyi nyito mu murongo wa 62 muri iyi Surat"
121,2,114,"114. Ese ni nde muhemu urenze ubuza ko imisigiti ya Allah isingirizwamo izina rye, agaharanira kuyisenya? Abo ntibakwiye kuyinjiramo (kandi nibiba ngombwa ko bayinjiramo, bagomba kuyinjiramo) bafite ubwoba. Bafite igisebo ku isi, kandi ku munsi w’imperuka bazahanishwa ibihano bihambaye.",""
122,2,115,"115. Kandi Uburasirazuba n’Uburengerazuba ni ibya Allah, aho mwakwerekera hose uburanga bwa Allah buba buhari. Mu by’ukuri, Allah ni Nyir’ubwami bwagutse, Umumenyi uhebuje.",""
123,2,116,"116. (Abayahudi, Abanaswara[22] n’ababangikanyamana) baravuze bati “Allah afite umwana.” Ubutagatifu ni ubwe (ntibibaho ko yagira umwana)! Ahubwo ibiri mu birere no mu isi byose ni ibye kandi byose biramwumvira.","[22] Reba uko twasobanuye iyi nyito mu murongo wa 62 muri Surat ul Baqarat"
124,2,117,"117. Ni we Muhanzi w’ibirere n’isi. N’iyo ashaka ikintu, mu by’ukuri arakibwira ati “Ba!” Nuko kikaba.",""
125,2,118,"118. Abadasobanukiwe (mu bahawe igitabo n’abahakanyi b’Abarabu) baravuze bati “Kuki Allah atatwibwirira (ko uri Intumwa ye) cyangwa ngo tugerweho n’igitangaza (gihamya ukuri kwawe)?” Uko ni ko n’abababanjirije bavuze imvugo nk’iyabo. Imitima yabo irasa. Mu by’ukuri, twagaragaje ibitangaza ku bantu bemera badashidikanya.",""
126,2,119,"119. Mu by’ukuri, (yewe Muhamadi) twakohereje (tuguhaye ubutumwa bw’) ukuri (Isilamu), ugeze inkuru nziza (ku bemera Allah), unaburire (abahakanyi), kandi ntuzabazwa iby’abo mu muriro.",""
127,2,120,"120. Kandi Abayahudi n’Abanaswara[23], ntibazigera bakwishimira keretse ukurikiye inzira yabo. Vuga (yewe Muhamadi) uti “Mu by’ukuri, umuyoboro wa Allah ni wo muyoboro nyawo.” Kandi uramutse ukurikiye irari ryabo nyuma y’uko ubumenyi (ubutumwa) bukugezeho, nta wundi murinzi cyangwa umutabazi wazagira kwa Allah.","[23] Reba uko twasobanuye iyi nyito mu murongo wa 62 muri Surat ul Baqarat"
128,2,121,"121. Abo twahaye igitabo bakagisoma uko kigomba gusomwa ni bo bacyemera (bemera ibyavuzwe muri cyo, bihanura Intumwa Muhamadi). Naho abagihakana ni bo banyagihombo.",""
129,2,122,"122. Yemwe bene Isiraheli! Nimwibuke ingabire zanjye nabahundagajeho, kandi munibuke ko nabarutishije ibindi biremwa (byo ku gihe cyanyu).",""
130,2,123,"123. Munatinye umunsi umuntu atazagira icyo amarira undi, maze ingurane ye (yo kwigura) ntiyakirwe, ubuvugizi bwe ntibugire icyo bumumarira, ndetse nta n’ubwo bazatabarwa.",""
131,2,124,"124. Unibuke ubwo Nyagasani wa Aburahamu yamugeragereshaga amategeko, akayubahiriza. (Nyagasani) aravuga ati “Mu by’ukuri, ngiye kukugira umuyobozi w’abantu.” (Aburahamu) aravuga ati “No mu rubyaro rwanjye?” (Nyagasani) aravuga ati “(Ni byo, ariko) isezerano ryanjye ntirizagera ku nkozi z’ibibi.”",""
132,2,125,"125. Unibuke ubwo ingoro ya (Al Ka’abat) twayigiraga ahantu h’ihuriro n’amahoro ku bantu. Kandi tunabategeka ko aho Aburahamu yahagararaga (Maqam Ibrahim)[24] muhagira ahantu ho gusengera. Tunategeka Aburahamu na Isimayili (tugira tuti) “Musukure ingoro yanjye mubigiriye abayizenguruka (bakora umutambagiro), abahakorera umwiherero (Itikafu), ndetse n’abunama n’abubama (basali).","[24] Maqam Ibrahim: Ni ibuye Aburahamu yahagararagaho yubaka Al Ka’abat, na n’ubu haracyari ibimenyetso by’ibirenge bye."
133,2,126,"126. Unibuke ubwo Aburahamu yavugaga ati “Nyagasani wanjye! Uyu murwa (wa Maka) wugire ahantu h’amahoro, uhe amafunguro agizwe n’imbuto abawutuye muri bo; bemera Allah n’umunsi w’imperuka.” (Nyagasani) aravuga ati “Naho uzahakana, nzamushimisha by’igihe gito (ku isi), hanyuma (ku munsi w’imperuka) muhirikire mu bihano by’umuriro, kandi (umuriro) ni wo shyikiro ribi!",""
134,2,127,"127. Unibuke ubwo Aburahamu na Ismail bazamuraga imisingi y’ingoro (Al Ka’abat), (bagira bati) “Nyagasani wacu! Twakirire (ibikorwa n’ubusabe byacu), mu by’ukuri, wowe uri Uwumva bihebuje, Umumenyi uhebuje.”",""
135,2,128,"128. Nyagasani wacu! Unatugire abakwicishaho bugufi, ndetse no mu rubyaro rwacu hazabemo umuryango (Umat) ukwicishaho bugufi, utugaragarize imigenzo yacu (tuzagenderaho mu kukugaragira), kandi wakire ukwicuza kwacu. Mu by’ukuri, ni wowe Uwakira ukwicuza, Nyirimbabazi.",""
136,2,129,"129. Nyagasani wacu! Uzanaboherezemo Intumwa ibakomokamo, ibasomera amagambo yawe, inabigishe igitabo (Qur’an) n’ubushishozi (imigenzo y’Intumwa n’amategeko y’idini) kandi ibeze (ibakura mu ibangikanyamana n’imico mibi). Mu by’ukuri, ni wowe Nyiricyubahiro gihebuje, Nyirubugenge buhambaye.",""
137,2,130,"130. Ni nde wakwanga idini rya Aburahamu (Isilamu) uretse uwigize injiji? Mu by’ukuri, twamuhisemo ku isi (ngo abe Intumwa n’Umuhanuzi) kandi ku mperuka azaba mu ntungane.",""
138,2,131,"131. Ibuka ubwo Nyagasani we yamubwiraga ati ""Icishe bugufi.” Aravuga ati ""Nicishije bugufi kuri Nyagasani w’ibiremwa byose.”",""
139,2,132,"132. Nuko Aburahamu (iryo dini) ariraga urubyaro rwe ndetse na Yakobo biba uko, (agira ati) “Bana banjye! Mu by’ukuri, Allah yabahitiyemo idini, bityo muramenye ntimuzapfe mutari Abayisilamu.”",""
140,2,133,"133. Ese mwari muhari igihe Yakobo yari ageze mu bihe bye bya nyuma, maze akabwira abana be ati “Ese muzasenga nde nyuma yanjye? Baravuga bati “Tuzasenga Imana yawe ari na yo Mana y’abakurambere bawe: Ibrahimu, Ismail na Is’haq. Imana imwe kandi ni na yo twicishaho bugufi.”",""
141,2,134,"134. Uwo ni umuryango (Umat) wahise; ufite ibyo wakoze namwe mufite ibyo mwakoze (buri wese azahemberwa ibyo yakoze), kandi ntimuzabazwa ibyo bakoraga.",""
142,2,135,"135. Baranavuze bati “Nimube Abayahudi (Abayahudi babwira abakurikiye Intumwa Muhamadi)! Cyangwa Abanaswara[25] (Abanaswara babwira abakurikiye Intumwa Muhamadi) ni bwo muzayoboka!” Vuga (yewe Muhamadi) uti “Ahubwo (ukuyoboka nyako ni ugukurikira) idini ritunganye rya Aburahamu (Ibrahim) (ritabangikanya Imana), kandi ntiyari mu babangikanyamana.","[25] Reba uko twasobanuye iyi nyito mu murongo wa 62 muri Surat ul Baqarat"
143,2,136,"136. (Yemwe Bayisilamu) muvuge muti “Twemeye Allah n’ibyo twahishuriwe, n’ibyahishuriwe Aburahamu (Ibrahimu), Ishimayeli (Ismail), Isaka (Is’haq), Yakobo (Yaqub) n’urubyaro rwe, ibyahishuriwe Musa, ibyahishuriwe Yesu (Issa) ndetse n’ibyahishuriwe abahanuzi biturutse kwa Nyagasani wabo. Nta n’umwe tuvangura muri bo kandi ni We twicishaho bugufi.”",""
144,2,137,"137. Bityo nibemera nk’ibyo mwemeye bazaba bayobotse, ariko nibabitera umugongo, bazaba bari mu macakubiri. Allah azabagutsindira kandi ni na We Uwumva bihebuje, Umumenyi uhebuje.",""
145,2,138,"138. (Dukurikira) kamere ndemano (idini) ya Allah. Ni iyihe kamere ndemano yaruta iya Allah (yaremanye abantu)? Ni na we twe tugaragira.",""
146,2,139,"139. Vuga (yewe Muhamadi) uti “Ese muratugisha impaka kuri Allah kandi ari we Nyagasani wacu akaba na Nyagasani wanyu? Kandi dufite ibikorwa byacu namwe mukagira ibyanyu, ndetse ni na We twiyegurira.",""
147,2,140,"140. Cyangwa muvuga ko mu by’ukuri, Ibrahim, Ismail, Is’haq, Yaqub n’urubyaro rwe bari Abayahudi cyangwa Abanaswara[26]? Vuga (yewe Muhamadi) uti “Ese ni mwe mubizi cyane cyangwa ni Allah (ubizi kubarusha)?” Ni nde muhemu kurusha uhisha ubuhamya afite (buri mu gitabo cye) buturuka kwa Allah? Kandi Allah ntabwo ayobewe ibyo mukora.","[26] Reba uko twasobanuye iyi nyito mu murongo wa 62 muri Surat ul Baqarat."
148,2,141,"141. Uwo ni umuryango (Umat) wahise; ufite ibyo wakoze namwe mufite ibyo mwakoze (buri wese azahemberwa ibyo yakoze). Kandi ntimuzabazwa ibyo bakoraga.",""
149,2,142,"142. Bamwe mu bantu badafite ubwenge bazavuga bati “Ni iki cyateye (Abayisilamu) kureka icyerekezo cyabo (Qibla)[27] bari basanzwe berekeramo basenga?” Vuga uti “Uburasirazuba n’Uburengerazuba ni ubwa Allah; ayobora uwo ashaka mu nzira igororotse.”","[27] Qibla: Ni icyerekezo Abayisilamu berekeramo basali. Mu gihe cya mbere berekeraga i Yeruzalemu nyuma yaho Allah abategeka guhindura bakajya basali berekeye ku ngoro ya Al Ka’aba i Maka. Ibyo byabaye mu mwaka wa kabiri nyuma y’uko Intumwa Muhamadi yimukiye i Madina."
150,2,143,"143. Ni nk’uko twabagize umuryango (Umat) wo hagati (ushyira mu gaciro) kugira ngo muzabe abahamya b’abantu (ku munsi w’imperuka ko intumwa zabo zabagejejeho ubutumwa) ndetse n’Intumwa (Muhamadi) ikazaba umuhamya wanyu. Kandi nta kindi cyatumye tuguha icyerekezo werekeragamo mbere (nyuma tukagihindura) uretse ko byari ukugira ngo tumenye ukurikira Intumwa by’ukuri n’utera umugongo (ukuri) akigomeka. Kandi byari bigoye (guhindura icyerekezo mu isengesho) uretse ku bo Allah yayoboye. Kandi Allah ntiyari kugira ukwemera kwanyu (iswala mwakoze mbere mwerekeye i Yeruzalemu) imfabusa. Mu by’ukuri, Allah ni Nyiribambe, Nyirimbabazi ku bantu.",""
151,2,144,"144. Mu by’ukuri, tubona uburanga bwawe buhora bwerekera hirya no hino mu kirere. Rwose turakwerekeza mu cyerekezo wishimiye. Ngaho erekeza uburanga bwawe ku Musigiti Mutagatifu (Al Ka’aba i Maka) n’aho muzaba muri hose mujye muwerekezaho uburanga bwanyu. Kandi mu by’ukuri, abahawe igitabo (Abayahudi n’Abanaswara) bazi neza ko (kwerekera kuri Al Ka’aba) ari ukuri guturuka kwa Nyagasani wabo (kuri mu bitabo byabo), kandi Allah ntabwo ayobewe ibyo bakora.",""
152,2,145,"145. Rwose (yewe Muhamadi) n’ubwo abahawe igitabo wabazanira buri kimenyetso (kigaragaza ko kwerekera kuri Al Ka’aba ari itegeko rya Allah), ntibakurikira icyerekezo cyawe, kandi nawe ntiwakurikira icyerekezo cyabo, ndetse na bamwe muri bo ntibakurikira icyerekezo cy’abandi. Rwose nunakurikira irari ryabo nyuma y’uko ugerwaho n’ubumenyi, ni ukuri uzaba ubaye umwe mu nkozi z’ibibi.",""
153,2,146,"146. Abo twahaye igitabo baramuzi (Muhamadi n’ibigwi bye) nk’uko bazi abana babo. Ndetse mu by’ukuri, bamwe muri bo bahisha ukuri kandi bakuzi.",""
154,2,147,"147. Ukuri nyako ni uguturutse kwa Nyagasani wawe, ku bw’ibyo ntukabe mu bashidikanya.",""
155,2,148,"148. Na buri bantu bafite icyerekezo berekeramo (basali), ngaho nimurushanwe mu gukora ibyiza, kandi aho muzaba muri hose Allah azabahuriza hamwe mwese (ku munsi w’imperuka). Mu by’ukuri, Allah ni Ushobora byose.",""
156,2,149,"149. Kandi aho uzajya hose (ugashaka gusali) ujye werekeza uburanga bwawe ku Musigiti Mutagatifu (Al Ka’aba). Mu by’ukuri, (kuwerekeraho) ni ukuri guturutse kwa Nyagasani wawe. Kandi Allah ntabwo ayobewe ibyo mukora.",""
157,2,150,"150. Kandi n’aho uzajya hose (ugashaka gusali) ujye werekeza uburanga bwawe ku Musigiti Mutagatifu (Al Ka’aba). N’aho muzaba muri hose (mugashaka kugaragira) mujye muwerekezaho uburanga bwanyu, kugira ngo abantu batazabagiraho urwitwazo, uretse abakora ibibi muri bo (bazahora mu mpaka). Bityo ntimuzabatinye ahubwo mujye mutinya njye; kugira ngo mbahundagazeho inema zanjye no kugira ngo muyoboke.",""
158,2,151,"151. Ni na ko twaboherejemo Intumwa ibakomokamo, ibasomera imirongo yacu (Qur’an), ibeza (imitima), ibigisha igitabo (Qur’an) n’ubushishozi (imigenzo y’Intumwa n’amategeko y’idini), ndetse ikanabigisha ibyo mutari muzi.",""
159,2,152,"152. Ngaho nimunyibuke (munsingiza); nanjye nzabibuka (nzabazirikana). Kandi munshimire ntimuzampakane.",""
160,2,153,"153. Yemwe abemeye! Nimwifashishe ukwihangana n’iswala[28]. Mu by’ukuri, Allah ari kumwe n’abihangana (abatera inkunga ndetse anabafasha gutunganirwa).","[28] Reba uko twasobanuye umurongo wa 3 muri iyi Surat."
161,2,154,"154. Kandi ntimukavuge ko abishwe baguye mu rugamba rwo guharanira inzira ya Allah bapfuye, ahubwo ni bazima[29], nyamara mwe ntimubyiyumvisha.","[29] Ubuzima buvugwa aha ni ubuzima bwa Roho y’uwapfuye mu nzira ya Allah, iyo roho ikomeza kubaho mu byishimo."
162,2,155,"155. Rwose tuzabagerageza dukoresheje kubateza ubwoba, inzara, kugabanuka kw’imitungo, gupfusha abantu no kurumbya imyaka. Ngaho ha inkuru nziza abihangana.",""
163,2,156,"156. Ba bandi igihe bahuye n’ibyago bavuga bati “Mu by’ukuri, turi aba Allah kandi iwe ni ho tuzasubira.”",""
164,2,157,"157. Abo bafite imigisha, impuhwe ndetse n’imbabazi bituruka kwa Nyagasani wabo, kandi ni na bo bayobotse.",""
165,2,158,"158. Mu by’ukuri (imisozi ya) Swafa na Maruwa[30] ni bimwe mu bimenyetso bya Allah. Bityo uzakora umutambagiro mutagatifu wa Hija[31] cyangwa Umura[32] kuri iyo nzu (Al Kabat), nta cyo bitwaye kuri we kuyitambagira yombi (iyo misozi ya Swafa na Maruwa). N’uzakora ibyiza ku bushake bwe (amenye ko) Allah ari Ushima, Umumenyi uhebuje.","[30] Swafa na Maruwa: ni imisozi ibiri yegeranye n’umusigiti mutagatifu wa Maka.
[31] Hija: Ni umutambagiro mutagatifu ku ngoro (Al Kaabat) ya Allah iri i Maka, ukahakora ibikorwa n’amagambo runaka hagamijwe kwiyegereza Allah mu gihe cyagenwe.
[32] Umura: Ni ugusura ingoro ya Al Kaaba mu gihe icyo ari cyo cyose ukora ibikorwa byagenwe byo kwiyegereza Allah."
166,2,159,"159. Mu by’ukuri ba bandi bahisha ibimenyetso bigaragara ndetse n’umuyoboro twahishuye, nyuma y’uko tubigaragarije abantu mu gitabo, abo Allah arabavuma ndetse n’abavuma bose bakabasabira imivumo.",""
167,2,160,"160. Uretse abicujije bagakora ibikorwa byiza kandi bakagaragaza (ibyo bari barahishe); abo ni bo nakirira ukwicuza kwabo. Ni Nanjye Uwakira ukwicuza, Nyirimbabazi.",""
168,2,161,"161. Mu by’ukuri, abahakanye bakanapfa ari abahakanyi, abo umuvumo wa Allah ubariho, uw’abamalayika, ndetse n’uw’abantu bose.",""
169,2,162,"162. Bazawubamo ubuziraherezo, ntibazoroherezwa ibihano ndetse nta n’ubwo bazahabwa agahenge.",""
170,2,163,"163. Kandi Imana yanyu ni Imana imwe, nta yindi mana ikwiye gusengwa uretse yo, Nyirimpuhwe, Nyirimbabazi.",""
171,2,164,"164. Mu by’ukuri, mu iremwa ry’ibirere n’isi, kubisikana kw’ijoro n’amanywa, amato agenda mu nyanja mu bifitiye abantu akamaro, amazi Allah amanura mu kirere (imvura) nuko akayahesha isi ubuzima nyuma yo gupfa (gukakara) kwayo, akanayikwizamo inyamaswa z’amoko yose, n’ihindagurika ry’imiyaga n’ibicu bigenzwa hagati y’ikirere n’isi; rwose ibyo ni ibimenyetso (bigaragaza ubumwe bw’Imana, ubushobozi n’ingabire byayo) ku bantu bafite ubwenge.",""
172,2,165,"165. No mu bantu hari abishyiriraho ibigirwamana mu cyimbo cya Allah, bakabikunda urukundo nk’urwo bakunda Allah. Nyamara abemera bakunda Allah kurushaho. Kandi abakoze ibibi (imitima yabo babangikanya Allah) iyo baza kumenya -ubwo bazaba babona ibihano (ku munsi w’imperuka)- ko imbaraga zose ari iza Allah kandi ko mu by’ukuri, Allah ari Nyiribihano bikaze (ntibari kubangikanya Allah).",""
173,2,166,"166. Ubwo abakurikiwe bazihakana ababakurikiye (mu kubangikanya Allah), nibamara kubona ibihano, ibyabahuzaga bizavaho.",""
174,2,167,"167. Na ba bandi bakurikiye (ababayobeje) bazavuga bati “Iyaba twari dufite uko twagaruka (ku isi) maze ngo tubihakane nk’uko na bo batwihakanye.” Nguko uko Allah azabereka ibikorwa byabo bibe agahinda kuri bo (ndetse no kwicuza), kandi ntibazava mu muriro.",""
