"Translation Info:
#---------------------------
73,2,66,"ئۇنى (يەنى ئۇلارغا بېرىلگەن بۇ جازانى) زامانداشلىرى ۋە كېيىنكىلەر ئۈچۈن ئىبرەت، تەقۋادارلار ئۈچۈن ۋەز ـ نەسىھەت قىلدۇق[66].",""
74,2,67,"ئۆز ۋاقتىدا، مۇسا ئۆز قەۋمىگە: «ئاللاھ ھەقىقەتەن سىلەرنى بىر كالا بوغۇزلاشقا بۇيرۇيدۇ» دېگەن ئىدى. ئۇلار: «بىزنى مەسخىرە قىلىۋاتامسەن؟» دېدى. مۇسا: «جاھىللاردىن (يەنى مەسخىرە قىلغۇچىلاردىن) بولۇپ قېلىشتىن ئاللاھقا سىغىنىپ پاناھ تىلەيمەن» دېدى[67].",""
75,2,68,"ئۇلار: «بىز ئۈچۈن پەرۋەردىگارىڭغا ئىلتىجا قىلغىنكى، بىزگە قانداق كالا ئىكەنلىكىنى بايان قىلسۇن» دېدى. مۇسا: «ئاللاھ ئۇنى قېرىمۇ ئەمەس، ياشمۇ ئەمەس، ئوتتۇرا ياش بولسۇن، دەپ ئېيتتى، سىلەر بۇيرۇلغاننى قىلىڭلار» دېدى[68].",""
76,2,69,"ئۇلار: «بىز ئۈچۈن پەرۋەردىگارىڭغا ئىلتىجا قىلغىنكى، بىزگە ئۇنىڭ رەڭگىنى بايان قىلسۇن» دېدى. مۇسا ئېيتتىكى، «ئاللاھ ھەقىقەتەن ئۇنىڭ رەڭگى قارىغۇچىلارنى زوقلاندۇرىدىغان ساپسېرىق بولسۇن دېدى»[69].",""
77,2,70,"ئۇلار: «پەرۋەردىگارىڭغا ئىلتىجا قىلغىن، ئۇنىڭ قانداق ئىكەنلىكىنى بىزگە بايان قىلسۇن، (يەنى دېھقانچىلىققا ئىشلىتىلگەن كالىمۇ، ياكى سەمرىتىش ئۈچۈن بېقىلغان كالىمۇ؟) بۇ بىزگە مۈجمەل بولۇپ قالدى (بۇ ئېنىق بولىدىغان بولسا) خۇدا خالىسا (ئۇنى) بىز چوقۇم تاپىمىز» دېدى[70].",""
78,2,71,"مۇسا: «ئاللاھ ئۇنىڭ يەر ھەيدەپ، ئېكىن سۇغىرىپ كۆندۈرۈلگەن بولماسلىقىنى، بېجىرىم، ئالىسى يوق (يەنى رەڭگىدە سېرىقلىقتىن باشقا رەڭ يوق) بولۇشىنى ئېيتتى» دېدى. ئۇلار: «ئەمدى تولۇق بايان قىلدىڭ» دېدى. ئۇلار (كالىنى) تېپىپ كېلىپ بوغۇزلىدى، (ئۇلار سوئال سوراۋەرگەنلىكتىن) بۇنى ئورۇنلىيالمىغىلى تاس قالدى[71].",""
79,2,72,"ئۆز ۋاقتىدا سىلەر بىر كىشىنى ئۆلتۈرگەن ۋە (قاتىلنىڭ كىملىكى) توغرىسىدا دەتالاش قىلىشقان ئىدىڭلار. سىلەر يوشۇرماقچى بولغان نەرسىنى (يەنى قاتىلنىڭ ئىشىنى) ئاللاھ ئاشكارىلىغۇچىدۇر[72].",""
80,2,73,"(سىلەرگە مۇسا ئارقىلىق) دېدۇقكى، كالىنىڭ بىر پارچىسى بىلەن ئۆلۈكنى ئۇرۇڭلار (ئۇ تىرىلىپ قاتىلنى ئېيتىپ بېرىدۇ)، ئاللاھ ئۆلۈكلەرنى شۇنداق (يەنى كۆز ئالدىڭلاردا بۇ ئۆلۈكنى تىرىلدۈرگەندەك) تىرىلدۈرىدۇ، سىلەرنى چۈشەنسۇن دەپ قۇدرىتىنىڭ ئالامەتلىرىنى سىلەرگە كۆرسىتىدۇ[73].",""
81,2,74,"(ئى يەھۇدىيلار جامائەسى!) شۇنىڭدىن كېيىن (يەنى شانلىق مۆجىزىلەرنى كۆرگەندىن كېيىن) دىلىڭلار قېتىپ كەتتى، تاشتەك ياكى تاشتىنمۇ قاتتىق قېتىپ كەتتى. تاشلار ئارىسىدا ئىچىدىن (سۇ ئېتىلىپ چىقىپ) ئېرىقلار ھاسىل بولىدىغانلىرى بار، يېرىلىپ ئارىسىدىن سۇ چىقىدىغانلىرىمۇ بار؛ ئاللاھتىن قورقۇپ (تاغ چوققىلىرىدىن) دومىلاپ چۈشىدىغانلىرىمۇ بار (دېمەك، تاش يۇمشايدۇ، سىلەرنىڭ دىلىڭلار بولسا يۇمشىمايدۇ ۋە تەسىرلەنمەيدۇ)، ئاللاھ قىلمىشىڭلاردىن غاپىل ئەمەستۇر[74].",""
82,2,75,"(ئى مۆمىنلەر جامائەسى! دەۋىتىڭلار ئارقىلىق) يەھۇدىيلارنىڭ ئىمان ئېيتىشىنى ئۈمىد قىلامسىلەر؟ ھالبۇكى، ئۇلاردىن بىر گۇرۇھ ئادەم ئاللاھنىڭ كالامىنى ئاڭلاپ چۈشەنگەندىن كېيىن، ئۇنى بىلىپ تۇرۇپ (قەستەن) ئۆزگەرتىۋەتتى[75].",""
83,2,76,"ئۇلار مۆمىنلەر بىلەن ئۇچراشقانلىرىدا: «ئىمان ئېيتتۇق» دەيتتى. بىر ـ بىرى بىلەن يالغۇز جايدا تېپىشقانلىرىدا: «پەرۋەردىگارىڭلار قېشىدا مۆمىنلەر سىلەرگە قارشى پاكىت كۆرسەتسۇن دەپ ئاللاھ سىلەرگە بىلدۈرگەن ۋەھىينى (يەنى مۇھەممەد ئەلەيھسسالامنىڭ تەۋراتتىكى سۈپەتلىرىنى) ئۇلارغا سۆزلەپ بېرەمسىلەر؟ (بۇنى) چۈشەنمەمسىلەر!» دەيتتى[76].",""
84,2,77,"يەھۇدىيلار ئۆزلىرىنىڭ يوشۇرۇن ۋە ئاشكارا ئىشلىرىنى ئاللاھنىڭ بىلىپ تۇرىدىغانلىقىنى ئۇقمامدۇ؟[77]",""
85,2,78,"ئۇلارنىڭ ساۋاتسىزلىرى كىتابنى (تەۋراتنى) بىلمەيدۇ، (ئەھبارلىرى ئويدۇرۇپ چىققان) ئويدۇرمىلارنىلا بىلىدۇ، گۇمان بىلەنلا ئىش قىلىدۇ[78].",""
86,2,79,"كىتابنى ئۆز قوللىرى بىلەن يېزىپ ئۇنى ئاز پۇلغا سېتىش (دۇنيانىڭ ئازغىنا مەنپەئىتى) ئۈچۈن، بۇ ئاللاھ تەرىپىدىن نازىل بولغان دېگۈچىلەرگە ۋاي! قولى بىلەن يازغانلىرى (يەنى تەۋراتنى ئۆزگەرتكەنلىكلىرى) ئۈچۈن ئۇلارغا ۋاي! (بۇنىڭ بىلەن) ئېرىشكەن (ھارام) نەرسىلىرى ئۈچۈن ئۇلارغا ۋاي![79]",""
87,2,80,"ئۇلار: «بىزنى دوزاخ ئوتى ساناقلىق كۈنلەرلا كۆيدۈرىدۇ» دەيدۇ. (ئۇلارغا) «سىلەرگە ئاللاھ شۇنداق قىلىشقا ۋەدە بەرگەنمۇ، (ۋەدە بەرگەن بولسا) ئاللاھ ۋەدىسىگە ھەرگىزمۇ خىلاپلىق قىلمايدۇ، ياكى ئۆزۈڭلار بىلمەيدىغاننى ئاللاھ نامىدىن دەۋاتامسىلەر؟» دېگىن[80].",""
88,2,81,"ئۇنداق ئەمەس (سىلەرنى دوزاخ ئوتى كۆيدۈرىدۇ)، گۇناھ قىلغان ۋە گۇناھقا چۆمۈپ كەتكەنلەر ئەھلى دوزاختۇر، ئۇلار دوزاختا مەڭگۈ قالىدۇ[81].",""
89,2,82,"ئىمان ئېيتقان ۋە ياخشى ئەمەللەرنى قىلغانلار ئەھلى جەننەتتۇر. ئۇلار جەننەتتە مەڭگۈ قالىدۇ[82].",""
90,2,83,"ئۆز ۋاقتىدا بىز ئىسرائىل ئەۋلادىدىن ئاللاھتىن باشقىغا ئىبادەت قىلماسلىققا، ئاتا ـ ئانىغا، خىش ـ ئەقرىبالارغا، يېتىملەرگە، مىسكىنلەرگە ياخشىلىق قىلىشقا، كىشىلەرگە ياخشى سۆز قىلىشقا، ناماز ئۆتەشكە، زاكات بېرىشكە ئەھدە ئالدۇق. ئاندىن ئاراڭلاردىكى ئازغىنا كىشىدىن باشقىڭلار ئەھدىدىن يېنىۋالدىڭلار، سىلەر ھەمىشە (ئەھدەڭلاردىن) يېنىۋالىسىلەر[83].",""
91,2,84,"ئۆز ۋاقتىدا بىر ـ بىرىڭلارنىڭ قېنىنى تۆكمەسلىككە، بىر ـ بىرىڭلارنى يۇرتلىرىڭلاردىن ھەيدەپ چىقارماسلىققا سىلەردىن چىن ئەھدە ئالغان ئىدۇق. كېيىن بۇنى (يەنى ئەھدىنى) ئېتىراپ قىلغان ئىدىڭلار، بۇنىڭغا ئۆزۈڭلار گۇۋاھسىلەر[84].",""
92,2,85,"كېيىن سىلەر (ئەھدىنى بۇزۇپ) بىر ـ بىرىڭلارنى ئۆلتۈردۈڭلار، ئىچىڭلاردىن بىر تۈركۈم كىشىلەرنى يۇرتىدىن ھەيدەپ چىقاردىڭلار، گۇناھ ۋە دۈشمەنلىك قىلىش بىلەن ئۇلارنىڭ قارشى تەرىپىدىكىلەرگە ياردەم بەردىڭلار، ئۇلار ئەسىر چۈشۈپ كەلسە، فىدىيە بېرىپ قۇتقۇزۇۋالىسىلەر؛ ھالبۇكى، ئۇلارنى يۇرتلىرىدىن ھەيدەپ چىقىرىش سىلەرگە ھارام قىلىنغان ئىدى (يەنى بىر ـ بىرىڭلارنى ئۆلتۈرۈش ۋە يۇرتىدىن ھەيدەپ چىقىرىشنى راۋا كۆرۈسىلەرۇ، ئۇلارنىڭ ئەسىرگە چۈشۈپ دۈشمەنلىرىڭلارنىڭ قولىدا بولۇپ قېلىشىنى راۋا كۆرمەيسىلەر). سىلەر كىتابنىڭ (يەنى تەۋراتنىڭ) بىر قىسىم ئەھكاملىرىغا ئىشىنىپ، بىر قىسىم ئەھكاملىرىنى ئىنكار قىلامسىلەر؟ سىلەردىن شۇنداق قىلغانلارنىڭ جازاسى پەقەت ھاياتىي دۇنيادا خارلىققا قېلىش، قىيامەت كۈنى قاتتىق ئازابقا دۇچار بولۇشتۇر. ئاللاھ قىلمىشىڭلاردىن غاپىل ئەمەستۇر[85].",""
93,2,86,"ئەنە شۇلار ئاخىرەتنى بېرىپ، دۇنيا تىرىكچىلىكىنى سېتىۋالغان كىشىلەردۇر. شۇنىڭ ئۈچۈن، ئۇلاردىن ئازاب يېنىكلىتىلمەيدۇ، ئۇلارغا ياردەممۇ قىلىنمايدۇ[86].",""
94,2,87,"شەك ـ شۈبھىسىزكى، بىز مۇساغا كىتاب (يەنى تەۋرات) بەردۇق. ئۇنىڭدىن كېيىن ئارقىمۇئارقا پەيغەمبەرلەر ئەۋەتتۇق، مەريەم ئوغلى ئىيساغا مۆجىزىلەر بەردۇق، ھەمدە ئۇنى روھۇلقۇددۇس (يەنى جىبرىئىل) بىلەن يۆلىدۇق. ھەرقاچان بىرەر پەيغەمبەر كۆڭلۈڭلارغا ياقمايدىغان بىرنەرسە ئېلىپ كەلسە، تەكەببۇرلۇق قىلىۋېرەمسىلەر؟ بىر قىسىم پەيغەمبەرلەرنى ئىنكار قىلدىڭلار، يەنە بىر قىسىم پەيغەمبەرلەرنى ئۆلتۈردۈڭلار[87].",""
95,2,88,"ئۇلار: «دىللىرىمىز پەردىلەنگەن» دېدى. ئۇنداق ئەمەس، ئۇلارنىڭ كۇفرى سەۋەبلىك ئاللاھ ئۇلارغا لەنەت قىلدى، ئۇلاردىن ئىمان ئېيتىدىغانلار ناھايىتى ئاز[88].",""
96,2,89,"ئۇلارغا ئاللاھ تەرىپىدىن ئۇلاردىكى كىتاب (تەۋرات) نى تەستىقلايدىغان كىتاب (قۇرئان) نازىل بولغان چاغدا (ئۇنىڭغا ئىشەنمىدى). ئىلگىرى ئۇلار (مۇھەممەد ئەلەيھىسسالامنى ۋاسىتە قىلىپ) كاپىرلارغا قارشى ئۆزلىرىگە ياردەم كېلىشىنى تىلەيتتى، ئۇلار بىلىدىغان (تەۋراتتا سۈپىتى بايان قىلىنغان) پەيغەمبەر كەلگەن چاغدا ئۇنى ئىنكار قىلدى. ئاللاھ كاپىرلارغا (پەيغەمبەرلەرنىڭ تۈگەنچىسىنى ئىنكار قىلغان يەھۇدىيلارغا) لەنەت قىلدى[89].",""
97,2,90,"يەھۇدىيلارنىڭ ئاللاھ نازىل قىلغان قۇرئاننى ئىنكار قىلىشى ئاللاھنىڭ ئۆز پەزلىنى (پەيغەمبەرلىكنى) خالىغان بەندىسىگە چۈشۈرگەنلىكىگە ھەسەت قىلىش يۈزىسىدىندۇر. ئۇلارنىڭ ئۆزلىرىنى (ئىمانىنى) كۇفرىغا سېتىشى ئەجەب يامان ئىشتۇر. ئۇلار ئۈستى ـ ئۈستىگە غەزەپكە تېگىشلىك بولدى. كاپىرلار خارلىغۇچى ئازابقا دۇچار بولىدۇ[90].",""
98,2,91,"ئۇلارغا: «ئاللاھ نازىل قىلغان كىتابقا (قۇرئانغا) ئىمان كەلتۈرۈڭلار» دېيىلسە، ئۇلار: «ئۆزىمىزگە نازىل قىلىنغان كىتابقا (يەنى تەۋراتقا) ئىمان كەلتۈرىمىز» دەيدۇ. ئۇنىڭدىن كېيىنكى كىتابقا (قۇرئانغا) ئىشەنمەيدۇ. ھالبۇكى، ئۇ (يەنى قۇرئان) ھەقتۇر، ئۇلارنىڭ قولىدىكى كىتابنى تەستىق قىلغۇچىدۇر. (ئۇلارغا) «سىلەر (تەۋراتقا) ئىشىنىدىغان بولساڭلار، ئىلگىرى نېمە ئۈچۈن ئاللاھنىڭ پەيغەمبەرلىرىنى ئۆلتۈردۈڭلار؟» دېگىن[91].",""
99,2,92,"مۇسا سىلەرگە ھەقىقەتەن ئېنىق مۆجىزىلەرنى كەلتۈردى، مۇسا (تۇر تېغىغا كەتكەن) دىن كېيىن، ئۆزۈڭلارغا زۇلۇم قىلىپ موزاينى مەبۇد قىلىۋالدىڭلار[92].",""
100,2,93,"ئۆز ۋاقتىدا بىز سىلەردىن (تەۋراتقا ئەمەل قىلىشقا) چىن ۋەدە ئالغان ئىدۇق، سىلەرگە: «مەن نازىل قىلغان كىتابنى مەھكەم تۇتۇڭلار (بولمىسا ئۈستۈڭلارغا تاغنى تاشلايمىز)» دەپ تۇر تېغىنى ئۈستۈڭلارغا تىكلىدۇق ۋە (تەۋراتقا) قۇلاق سېلىڭلار (دېدۇق). ئۇلار: «سۆزۈڭگە قۇلاق سالدۇق، ئەمرىڭگە ئاسىيلىق قىلدۇق» دېيىشتى. ئۇلارنىڭ كۇفرى تۈپەيلىدىن دىللىرىغا موزاينىڭ مۇھەببىتى سىڭىپ كەتتى. ئۇلارغا: «ئەگەر سىلەر مۆمىن بولساڭلار، ئىمانىڭلار سىلەرنى ئەجەب يامان ئىشقا بۇيرۇيدىكىنا؟ (سىلەر مۆمىن ئەمەس، چۈنكى ئىمان موزايغا چوقۇنۇشقا بۇيرۇمايدۇ)» دېگىن[93].",""
101,2,94,"ئۇلارغا: «ئەگەر ئاخىرەت يۇرتى (جەننەت) ئاللاھنىڭ قېشىدا (سىلەر گۇمان قىلغاندەك) باشقىلارغا ئەمەس، يالغۇز سىلەرگىلا خاس بولسا، (سىلەرنى جەننەتكە ئۇلاشتۇرىدىغان) ئۆلۈمنى ئارزۇ قىلىپ بېقىڭلار! (جەننەت بىزگىلا خاس دېگەن سۆزۈڭلاردا) راستچىل بولساڭلار» دېگىن[94].",""
102,2,95,"ئۇلار قىلغان يامان ئەمەللىرى سەۋەبلىك، ئۆلۈمنى ھەرگىزمۇ ئارزۇ قىلمايدۇ. ئاللاھ زالىملارنى ئوبدان بىلگۈچىدۇر[95].",""
103,2,96,"شۈبھىسىزكى، ئۇلارنى ھاياتقا ھەممە كىشىدىن، ھەتتا مۇشرىكلاردىنمۇ ھېرىس كۆرۈسەن؛ ھەر بىرى مىڭ يىل ئۆمۈر كۆرۈشنى ئارزۇ قىلىدۇ، ۋەھالەنكى ئۇزۇن ئۆمۈر كۆرۈش ئۇلارنى ئازابتىن قۇتۇلدۇرۇپ قالالمايدۇ. ئاللاھ ئۇلارنىڭ قىلمىشلىرىنى ئېنىق كۆرۈپ تۇرغۇچىدۇر[96].",""
104,2,97,"ئېيتقىنكى، «جىبرىئىلغا دۈشمەن بولغان ئادەم (ئاللاھقا دۈشمەندۇر)، چۈنكى ئۇ (جىبرىئىل) ئاللاھنىڭ ئەمرى بىلەن ئۆزىدىن ئىلگىرىكىنى (ساماۋى كىتابلارنى) تەستىق قىلغۇچى، توغرا يول كۆرسەتكۈچى، مۆمىنلەرگە بېشارەت بەرگۈچى قۇرئاننى سېنىڭ قەلبىڭگە نازىل قىلدى[97].",""
105,2,98,"كىمكى ئاللاھنى، ئاللاھنىڭ پەرىشتىلىرىنى، پەيغەمبەرلىرىنى، جىبرىئىلنى، مىكائىلنى دۈشمەن تۇتىدىكەن (ئاللاھنى دۈشمەن تۇتقان بولىدۇ)، شۈبھىسىزكى، ئاللاھ كاپىرلارنى دۈشمەن تۇتىدۇ»[98].",""
106,2,99,"شەك ـ شۈبھىسىزكى، ساڭا بىز روشەن ئايەتلەرنى نازىل قىلدۇق، ئۇلارنى پەقەت توغرا يولدىن چىققانلارلا ئىنكار قىلىدۇ[99].",""
107,2,100,"ھەر قاچان ئۇلار بىرەر ئەھدە تۈزۈشسە، بىر تۈركۈمى ئۇنى بۇزىدۇ، بەلكى ئۇلارنىڭ (يەھۇدىيلارنىڭ) تولىسى (تەۋراتقا) ئىمان ئېيتمايدۇ[100].",""
108,2,101,"ئۇلارغا ئاللاھ تەرىپىدىن قوللىرىدىكى كىتابنى تەستىقلايدىغان بىر پەيغەمبەر (يەنى مۇھەممەد ئەلەيھىسسالام) كەلسە، كىتاب بېرىلگەنلەرنىڭ بىر تۈركۈمى (ئۇنىڭ پەيغەمبەرلىك دەلىللىرىنى) بىلمەيدىغاندەك، ئاللاھنىڭ كىتابىنى (تەۋراتنى) ئارقىسىغا چۆرۈۋەتتى (يەنى تەۋراتنىڭ سۆزلىرىگە ئەمەل قىلمىدى)[101].",""
109,2,102,"ئۇلار سۇلايماننىڭ پادىشاھلىق زامانىدىكى شەيتانلارنىڭ (سېھىرگەرلىكىگە ئائىت) سۆزلىرىگە ئەگەشتى. سۇلايمان (سېھرىگەر بولغىنى ۋە سېھىر ئۆگىنىش بىلەن) كاپىر بولغىنى يوق، لېكىن شەيتانلار كىشىلەرگە سېھىر ئۆگىتىپ كاپىر بولدى. ئۇلار بابىلدىكى ھارۇت ـ مارۇت دېيىلىدىغان ئىككى پەرىشتىگە نازىل قىلىنغان سېھىرنى ئۆگىتەتتى. (بۇ ئىككى پەرىشتە) بىز كىشىلەرنى سىنايمىز، كاپىر بولمىغىن، دېمىگۈچە ھېچ كىشىگە سېھىر ئۆگەتمەيتتى. ئۇلار بۇ ئىككىسىدىن ئەر ـ خوتۇننى بىر ـ بىرىدىن ئايرىۋېتىدىغان نەرسىلەرنى (يەنى سېھىرگەرلىكنى) ئۆگىنەتتى، ئۇلار (سېھىر ئارقىلىق) ئاللاھنىڭ رۇخسىتىسىز ھېچ كىشىگە زىيان يەتكۈزەلمەيتتى. ھالبۇكى، ئۇلار ئۆزلىرىگە زىيىنى بار، پايدىسى يوق نەرسىنى ئۆگىنەتتى. يەھۇدىيلار (تەۋراتنى تاشلاپ) سېھىرنى سېتىۋالغۇچىغا ئاخىرەتتە (ئاللاھنىڭ رەھمىتىدىن ۋە جەننىتىدىن) ھېچ نېسىۋە يوق ئىكەنلىكىنى ئوبدان بىلەتتى، ئۇلار جانلىرىنىڭ بەدىلىگە سېتىۋالغان نەرسىسىنىڭ (يەنى ئۆزلىرى ئۈچۈن سېھىر ئۆگىنىشنى تاللىشىنىڭ) ئەجەبمۇ يامان ئىش ئىكەنلىكىنى كاشكى بىلسە ئىدى[102].",""
